document_index,document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5
142,[expirement .docx] (/users/286374/files/21155808?wrap=1&verifier=dpXE5tKfPHmipCPi6pNi39s2Njk4HxziDS2aHRFt)[expirement -1.docx] (/users/286374/files/21155812?wrap=1&verifier=2LINFLW7vywUytfQjW5h2WqY8cFfIiRMqFaE0Xdu),0.21903858707882656,0.22938580260984642,0.059577878500530854,0.11866827987961587,0.03317652296278847,0.04049948620720963
143,"The experimenter was likely testing a few key hypotheses:

 

* People are more accurate at judging bar sizes in 2D charts than in 3D digital charts.

* 3D printed charts lead to better accuracy than 3D charts shown on a screen.

* The layout of the bars (adjacent vs. separated) affects how well people can judge the size differences.

* Physical interaction with a chart (like touching a 3D printed one) might improve a person’s perception of the data.

These hypotheses help explore whether the format of a graph changes how clearly people understand the information.",1.5623134575562479e-307,1.0,2.8180814675264704e-308,3.10062821832434e-308,3.435965183061412e-308,2.1193513780626647e-308
144,Students taking STAT 218 will estimate graphs more accurately than students not taking STAT 218.,0.1802103016828303,0.3924610523416828,0.05664840967489221,0.08892709756214343,0.024747788259595626,0.033701635206437486
145,To see if we can accurately see if we can decide which graphs are bigger,0.15475312778957073,0.4347432356827119,0.04654990091630511,0.04946733259172681,0.022335485077543727,0.026079664154443783
146,"Do graphs effectively display and describe data better on a 2D screen graph, a 3D screen graph, or a 3D model?",1.0471279495910867e-307,1.0,2.2995212587838644e-308,2.3092928982124387e-308,1.6510156062577464e-308,1.5829164238383926e-308
147,Do students perceive height the same,0.3604080352523273,0.14396721526760584,0.07197589523641608,0.04185309648310881,0.025125204231438422,0.056653599959626336
148,If the circle or the squares bar was higher more times out all of the models.,0.19378311376389107,0.17965709906535948,0.41076946848915247,0.060082148453469625,0.025734930626789776,0.04187362347873582
149,The hypotheses that this experminemnt might be testing could of been your estimating and evaluating the data in information sheets making sure how much higher the charts can be.,0.3974143865388532,0.2144920020969639,0.04246863901366524,0.053067353186811925,0.0655136369690094,0.037316371066117966
150,If the year taking the test might alter the responses.,1.8619036423339724e-307,1.6239911677559053e-307,3.979022477919841e-308,1.0,2.358138144488172e-308,3.3333382099227125e-308
151,One hypothesis from the experimenter might have been testing was weather students would get mixed up with the different graphs and see how tall the bars were compared tot he other shapes.,0.3507117663931879,0.20043192517608868,0.07212264002225922,0.07346699606658788,0.04989331380593537,0.051165548584110716
152,Student's ability to estimate the height accuracy of the towers.,0.27623952479889735,0.14503222989370756,0.08342420478875893,0.04729028363716165,0.027324806406153593,0.08965824956681191
153,The hypotheses the scientist are testing is the hypotheses that this experiment first gathered in the 1800's.,1.0,7.260039457632572e-308,2.072506534699179e-308,3.2743976087087007e-308,5.413438514665126e-308,3.42676593621591e-308
154,A possible hypothesis for this experiment might be: participants will exhibit a consistent level of accuracy or inaccuracy in estimating the lower bar over multiple trials.,0.40946184491989496,0.14295818990281248,0.053431683484164424,0.061032763243012905,0.05408432139069286,0.06828154029646487
155,to see if external factors affect how we  guess the heights of the bar,1.5684047311334546e-307,1.1859310397488218e-307,1.0,4.017616113131757e-308,2.0097132726804626e-308,3.695837219246369e-308
156,"The more intelligent a person's favorite zoo animal is, the higher their accuracy will be when estimating the height of each scale.",0.278340722421142,0.1553398932414555,0.13100244692379007,0.0504944277747326,0.02908631451041753,0.07727774352405782
157,How different individuals perceive graphs.,9.595873649951304e-308,0.8190793428612725,2.950692860598458e-308,3.555673765530466e-308,1.431687734421245e-308,1.6698163572491127e-308
158,how accurate peoples guesses were,1.0,9.167087730969674e-308,2.787538066398115e-308,6.120756460132599e-308,3.3289590606310283e-308,4.943838543322022e-308
159,"If the tower's surroundings influenced how tall we thought it was. 

If shorter or taller nearby towers had more of an influence.",0.2933511761394207,0.1436254059506359,0.07586261293430409,0.045398404025976176,0.027260224779314533,0.08347147526183953
160,Hight perception,1.2531523633588581e-307,1.0,2.389689055896096e-308,3.016254146754472e-308,2.1765037196142945e-308,2.1968757138376017e-308
161,"A potential set of hypotheses could be: 

null hypothesis: a person on average will guess the correct proportion 50% of the time.

alternative hypothesis: a person on average will guess the correct proportion more than 50% of the time.",1.0,9.791591888091334e-308,2.8397383838626166e-308,6.871148659348827e-308,3.8133572529589645e-308,4.681413202882749e-308
162,Students will have a better understanding of physical graphs rather than graphs online,0.15915128766181239,0.5060652683800646,0.04820503169368215,0.07094386450541429,0.022640437720708402,0.029073215461018785
163,How close a guess is to an accurate answer.,1.0,9.210782177454766e-308,2.808032609304752e-308,6.277484591816614e-308,3.2678231159429997e-308,4.915202328500866e-308
164,If I give individuals the same shapes and the same questions then they will perceive them differently because everyones brains work differently.,0.34404940084289537,0.1410412483217908,0.04391004681146209,0.03873052913843504,0.02842039414247538,0.05306017570091471
165,"If people were to look at graphs and tell the difference between them, then they would be able to figure out which ones are smaller and bigger.",0.17142941275086118,0.3915556346328647,0.06218236761910544,0.0546179930577637,0.024054022062962952,0.030089316088743982
166,How tall are each of the bars on the graphs.,0.21410178019209897,0.32915137156013685,0.15967379673115198,0.07220375747768594,0.029684807314460604,0.041056530514432865
167,How much can students perceive heights of towers based on how close or far away they are from each other.,0.2968565834741394,0.14563227938211584,0.07748359900696804,0.04559844652038656,0.026758390372765,0.07664000033511592
168,Why the outcome that happened happened.,0.6353140571173082,0.06624610682953419,0.01898588964219475,0.03196860881043726,0.034890741606995755,0.030649353556696703
169,If someone is taking Stat 218 then they will be able to more accurately perceive the heights of the bars.,1.5432075493792564e-307,1.231869023547136e-307,1.0,4.3687475771639236e-308,1.936862365199022e-308,3.8170842441495717e-308
170,Students can accurately determine the percentage of height of a block based on the given height of another block 50% of the time.,0.2505381125360731,0.1348984064819593,0.07964562792017275,0.04781678075431014,0.027408382335647578,0.12866198906332801
171,"The experimenter might have been testing whether people notice the difference in percentages in real life vs on the computer, and whether people stay consistent on their responses.",1.0,1.0464741346281942e-307,2.8600214901767957e-308,3.8709318410404796e-308,5.21847347333441e-308,3.333630053758963e-308
172,Do all people read bar graphs the same.,0.12041762345070332,0.5541381790564991,0.04264168821676501,0.04898449309952163,0.01733403439596692,0.022068234887343503
173,Do college students who have taken statistics have a better accuracy when it comes to estimating percentages compared to college students who have not taken statistics?,1.9624204767166065e-307,1.481841286461456e-307,3.4096011735983623e-308,1.0,2.453552031174044e-308,3.399605464227508e-308
174,the hypothesis was about the accuracy of volume prediction among students in STAT 218,0.45249930216070117,0.1824067609095203,0.04743511906527864,0.06424198905272069,0.05248767591631187,0.07275862932389823
175,The experimenter seemed to be testing whether 3D printed bar charts had more accurate perceptual judgement than 3D digital charts. They also seemed to test if 2D charts were better than both 3D charts and if the spacing in between bars had an effect on accuracy for each one.,1.4298140272297916e-307,1.0,2.6389837104755197e-308,2.8525124964576596e-308,3.1935296150310577e-308,1.9928334626524247e-308
176,Is there a difference on how people judge height based on if it's 2D or 3D?,1.0,1.1364703202037132e-307,4.0771752131543623e-308,2.838607555752471e-308,1.861891672987829e-308,3.397399352360029e-308
177,People will make more accurate comparisons with 2D bar charts than with 3D charts on a screen,1.2601093031524387e-307,1.0,2.626141568960448e-308,2.679736307985145e-308,2.296348928345021e-308,1.8249838832353866e-308
178,"The hypothesis would be the type of graph 2D, digital 3-D or 3-D printed. How does that affect peoples accuracy to judge on an image?",0.19231449578637555,0.6263554301873585,0.04610778735924731,0.04935092267592527,0.028491032264879954,0.029571118299155208
179,na,1.0,8.946749816269385e-308,2.578227783023579e-308,4.573957702882664e-308,3.772480413336854e-308,4.144538499422004e-308
180,"Null Hypothesis: There is no significant difference in the accuracy of perceptual judgement of bar heights between 2D graphs, 3D digital graphs, and 3D printed graphs

Alternative Hypothesis: The is a significant difference in the accuracy of perceptual judgements of bar heights between 2D graphs, 3D digital graphs, and 3D printed graphs",1.7239089628453714e-307,9.627024580607713e-308,1.9346877948178447e-308,2.50459949641013e-308,1.0,2.3043259399722e-308
181,People have a better idea of how big/small a graph is when they can touch it.,0.17581713533795537,0.39492909793919606,0.05718156854577991,0.05136436435567567,0.02487992863731382,0.029756651396381104
182,"The hypothesis the experiment might have been testing was, Students have different perceptions of different percentages based on 3-D images.",0.45647700613036746,0.1804232524209136,0.04322079275154019,0.05943484293971035,0.06972343726929546,0.062550144916604
183,"if and if so, how much, a change in the formatting of a display of statistics may change how the statistics themselves can be interpretted",9.931411966254236e-308,0.8190793428612725,3.701544036803774e-308,3.8879462371343867e-308,1.4483193983600566e-308,1.778708847519825e-308
184,"In 3D, it is more difficult for people to accurately judge the relative length ratio of objects. Since the bar chart is 3D, with perspective and depth, the experimenter may want to know whether the human eye is easily misled by spatial angles. For example, at a certain angle, we may underestimate or overestimate the actual length of a figure.",1.401880953429017e-307,1.0,2.805995551207255e-308,2.928771643680417e-308,2.889027829556531e-308,1.974762440415456e-308
185,"Accuracy of Perceptual Judgments Across Mediums, comparison to Cleveland and McGill’s Findings, effect of Chart Type (Adjacent vs. Separated), potential for Visually Impaired Applications.",1.318118052010611e-307,1.0,2.5207929548023157e-308,3.1583006449259563e-308,2.301809201311017e-308,2.250671398376273e-308
186,"The hypothesis is to determine if 3D graphs increase cognitive load, which leads to more errors in interpreting data.",0.35476184369376224,0.40751036068762864,0.05117291712574777,0.061778376908141676,0.07981668451476766,0.04495981706995183
187,That people read 2D charts better than 3D charts,1.223079148956046e-307,1.0,2.495181916010682e-308,2.5934344432951606e-308,2.069329579854085e-308,1.7744762476347425e-308
188,"3D graphs are now just as good as 2D graphs. 

2D graphs are still better 3D as found in previous tests.",9.971490386618319e-308,1.0,2.19166913637415e-308,2.206175379466954e-308,1.655924341188141e-308,1.5063953656739577e-308
189,The experimenter might have been testing if people can read 2D or 3D printed charts better.,0.34340497779349755,0.42479134880675995,0.04989702707569392,0.05827112958707924,0.08085087269275935,0.04278464404420996
190,Do people generally over or underestimate when comparing quantities and sizes?,1.0,1.089254666651256e-307,3.198448234131522e-308,2.884843173961514e-308,1.867401997329232e-308,3.459919234822269e-308
191,The experiement could have been testing multiple hypotheses.,1.0,7.38893904278479e-308,2.099949722071131e-308,3.3815241425215777e-308,5.53750135697385e-308,3.4071693717406756e-308
192,The experimenter may have been testing if their is an effectiveness difference in a 2D chart or 3D chart for learning.,0.42722842861483556,0.31687586980491494,0.052942979862273684,0.0633701054242313,0.09110963591419238,0.04847298037955216
193,"A possible hypothesis that the experimenter might have been testing could be, ""Do participants perceive depth and variation more accurately with rotation of the object?""",1.0,1.1775772705063634e-307,3.021965194087989e-308,3.166480288219473e-308,4.180246912292973e-308,4.334509848555202e-308
194,A hypothesis the experimenter may have been testing could have been somehow related to proability and random sampling.,1.0,7.458538377034412e-308,2.172097672877012e-308,3.4896702523412186e-308,5.017555547379132e-308,3.7227933183447295e-308
195,The hypothesis that the experimenter might have been testing is that 3D printed bar charts lead to more accurate perceptual judgments compared to other types of charts.,1.4910404614520645e-307,1.0,2.642656660428215e-308,2.9134432379101326e-308,3.4030164072587825e-308,2.046174013238009e-308
196,The experimenter might have tested if people are more accurate with 3D printed graphs than with 2D or digital 3D graphs. They may have also tested if 3D prints are easier or clearer to understand.,0.2936345175220358,0.49960559915682184,0.04563568729499392,0.052330411579332124,0.07062005402353723,0.038173730423279234
197,People have decreased accuracy in their perceptions of numerical value when minimal numerical information is supplied.,1.8123957528693652e-307,2.1618678491829117e-307,4.4187645675830986e-308,1.0,2.4728169705394267e-308,3.3431178131564608e-308
198,The experiment might be testing if a person's ability to analyze data is worse for 3D charts compared to 2D ones.,0.3356169048927021,0.4372948889098331,0.049595686033572346,0.05807420783971821,0.07716302682952232,0.04225528549465212
199,"*

Primary Hypothesis:

*

H1: 3D printed bar charts result in more accurate perceptual judgments (e.g., identifying smaller bars and estimating ratios) than 3D digital bar charts and 2D charts.

*

Null (H0): There is no difference in perceptual judgment accuracy across 2D, 3D digital, and 3D printed bar charts.

*

Secondary Hypotheses:

*

H2: Participants will perform better (more accurately or consistently) on 2D bar charts than on 3D digital charts, consistent with previous literature.

*

H3: 3D printed charts mitigate some of the perceptual distortions introduced by 3D digital rendering (e.g., perspective issues).

*

H4: The separation or adjacency of the bars (layout differences) influences accuracy of comparison regardless of chart type.

*

Exploratory Hypotheses:

*

H5: The use of physical interaction (tactile and visual feedback from 3D printed charts) helps participants make better perceptual judgments than purely visual representations.

*

H6: Participants’ performance varies with the size of the ratio being estimated—the larger or more subtle the ratio, the greater the differences between chart types.",0.214307390735392,0.6230126569534824,0.04309705424410041,0.04479317023511932,0.04359735778112777,0.031192370050778018
200,"If the nature physically pertains to the charts influences regarding the height of the charts, then the overall data would be easier to understand.",0.31425337461864766,0.25983205495048795,0.07222347450748141,0.07656303729040145,0.05219528952980012,0.04674799685062099
201,"3D printed graphs allow for more accurate perception of data ratios compared to 2D and digital 3D graphs.

or the type of spacing between bars affects participants ability to judge ratio accurately.",1.390355881088083e-307,1.0,2.6705670710796336e-308,2.914734186604005e-308,2.989332504394066e-308,1.9755149812040964e-308
202,"My hypothesis is that more than 50% of students given 3D models were able to perceive data better than those given 2D models. 

My alternative hypothesis would be that less than 50% of students given 3D models were able to perceive better data than those given 2D models.",1.8515629349487394e-307,8.887513972603452e-308,1.9132313249082405e-308,2.530249819809534e-308,1.0,2.438621539619594e-308
203,The experimenter could be testing different classes and hypothesize that students in different courses will test differently.,1.0,7.722260085845121e-308,2.279769196604402e-308,3.4111052620262154e-308,4.956601350400169e-308,3.3361388887511534e-308
204,"The hypotheses the experimenter may have been testing could be things such as predicting that a certain demographic interprets certain types of graphs differently than others. Such as ""student who are under 19 will have greater accuracy on interpreting the graphs.""",1.0,1.1671360323416877e-307,3.0669183089515774e-308,4.4233576935049197e-308,4.628057646870019e-308,3.2039249512384733e-308
205,"The experimenter may have been testing if one visual medium of conveying the statistical data was more accurately perceived compared to other visual mediums. For example, if the null hypotheses is true, the data will be interpreted about the same regardless of the format in which it is presented. An example of an alternative hypothesis might be: On average, graphs presented in a 2D format are interpreted more accurately to scale than 3D and 3D printed graphs.",0.496212124270337,0.14237555448629474,0.03205877549905354,0.04190612426079874,0.0802887785950106,0.033598402043238995
206,If 3D graphs are less accurate then 2D graphs.,1.0448154574869298e-307,1.0,2.192009078509622e-308,2.2267994915668645e-308,1.7088480214096557e-308,1.557883518786043e-308
207,The hypothesis that the experimenter may have been testing is whether the students can accurately guess the difference in height of the blocks.,1.9602292839028273e-307,7.977587950821619e-308,3.367847822431579e-308,3.065803531356584e-308,2.40113678356234e-308,1.0
208,"They wanted to see if changing something would make people do something different, or if people would notice something or not. It’s like making a smart guess and then seeing if it’s right.",1.0,8.810436019168529e-308,2.5043828291506333e-308,4.311310733119462e-308,4.553671750127287e-308,3.9815670858068455e-308
209,"I think the hypothesis was that the larger the difference between the two pillars, the more inaccurate the guess of percentage was.",1.0,1.0580095129369033e-307,3.0067303963476114e-308,6.57309575796257e-308,4.260368500351529e-308,5.176750420758329e-308
210,I don't remember the experiment. Are you talking about the one where we had to evaluate graphs and then put in the code?,1.0,1.3098466026729518e-307,3.040881836387567e-308,4.233764928438286e-308,4.454196770102004e-308,2.7804863736446116e-308
211,The hypothesis could have been how many UNL statistics students can identify the correct graph or shape with little to no information,0.4116631425372017,0.17361597934664644,0.04381557396957022,0.0748081783407458,0.06304187456805664,0.054736628272641495
212,They might have been testing if 2D graphs are more accurate than 3D. If 3D printed graphs are better than digital 3D. Another idea might be that spacing between bars changes how well people compare them.,1.519865603338766e-307,1.0,2.874739733638993e-308,3.0761595357888675e-308,3.2486188979587175e-308,2.0879599811579327e-308
213,The experimenter might be testing if people do better with 3D printed graphs than 2D or digital ones.,0.3368790149347301,0.43354603888453536,0.04931408616695729,0.05764466029491758,0.08039320143090248,0.04222299828795736
214,That a 3D printed chart allows subjects to compare the size of bar ratios more accurately than in 2D or 3D onscreen charts.,1.4172456860342186e-307,1.0,2.7255185338167106e-308,3.0442516946767254e-308,2.9767297517486677e-308,2.0148515325036186e-308
215,3D printed models are better than digital models.,1.3733228137713352e-307,1.0,2.6299491784129156e-308,2.97419754160744e-308,2.38348365225972e-308,2.178871737577063e-308
216,People perceive the difference between bars better using a physical model than with a computer model,1.4033708915910462e-307,1.0,2.7696986497751094e-308,3.1060597187637223e-308,2.60255135203912e-308,2.2758610691253957e-308
217,"Do people ages 19-25 have a more accurate understanding of statistical charts than people ages 36-40?

Do males have a more accurate understanding of statistical charts than gender nonconforming people?

Do people with a graduate degree have a more accurate understanding of statistical charts than people with just a high school diploma?",1.1731152195670857e-307,1.0,3.299849149706685e-308,6.376071500008185e-308,1.7658241593553397e-308,2.1630780141197977e-308
218,"That the age group finishing college/starting careers [20s] will have the most accurate results while their brains are at the most active state of their lives.

That the 3-D interactive will have the least accurate results of the three, and the physical and 2-D will be more helpful in gauging an accurate guess.",1.7648155297399608e-307,1.0,3.134732683625032e-308,4.3319026934629063e-308,3.371951627183738e-308,2.733827933463186e-308
219,The hypothesis may have been if 3D charts lead to less or more accurate judgement than 2D charts.,0.30655117201124193,0.4362503173584758,0.04829359928389546,0.05748600194593712,0.06242756513560507,0.0399106773315914
220,that color effects our ability to see depth and height,0.39452272517961245,0.18239823354997017,0.054292581108675915,0.045223089307858275,0.05445189717970103,0.06704527701249713
221,"If you see the same height graph in 3d, real life, and 2d you will get different answers of the height percentage difference.",0.326915467461972,0.13489114947603026,0.06809747277913013,0.0389339429507449,0.023211389346587973,0.051160667966458434
222,3d graphs are more difficult for the observer to tell the true differences between bars when compared to digital graphs.,1.2433583533316581e-307,1.0,2.6765271966860664e-308,2.696120450084934e-308,2.215538177215584e-308,1.810056903922879e-308
223,people will be able to find a pattern and continue to put in the same answers for the same questions even when presented differently.,0.23117247387176273,0.08147575492240128,0.02203835252697189,0.06078306786371014,0.0247838978422008,0.03111046134983525
224,The experimenter could be testing how the presentation of a bar graph affects how people read it.,1.0,1.2186699528606984e-307,3.1600316114614096e-308,4.4289931640796626e-308,4.411811374451667e-308,3.0095488871937664e-308
225,Would we choose a number within a certain range? Maybe 5% range.,0.30940180878575174,0.15131564746834814,0.045206924138854986,0.17354009022534955,0.03248736307325847,0.05803911450650471
226,If a shorter triangle stack is next to a larger stack the number guessed will be smaller regardless of the size of the circle stack.,0.2157200730547961,0.08095488586818092,0.03197830759153593,0.026786841275096906,0.02289517320275197,0.053439042526423716
227,Men have more accurate interpretation reading graphs then women do.,0.16441468245044497,0.46250443806159025,0.04591702960836357,0.0956112033737936,0.025179119281221955,0.03003622580913202
228,"They may be testing if college students can identify values of graphs accurately when given in 3D and if that differes from the previous, older, study.",0.4224401567270586,0.31610431333719524,0.051650452968941996,0.06289368208899263,0.09778719003246927,0.04912420484534222
229,Can we accurately measure the blocks unit differences with only the observational component and no other data point.,2.154969785154229e-307,8.107691042582047e-308,3.1827984454328275e-308,3.054501545851162e-308,2.5768781241019535e-308,1.0
230,the students can accurately observe the ratio of the graphs,0.18835908801766232,0.3698397413428332,0.06668226322896585,0.0900420227977138,0.025200141335332712,0.03657302800507402
231,They may have hypothesized that participants will be better able to determine the comparative heights of bar graphs better on a screen compared to a 3D in-person graph. (Or the hypothesis may have been the opposite.),1.4806366666328181e-307,1.0,2.8807059656406792e-308,3.0807119270295223e-308,3.109946665054483e-308,2.052732895450762e-308
232,bar graphs from different angles can be seen smaller or larger from different angles.,0.21435682305717227,0.33113859188681577,0.15837692472989148,0.07138432557647019,0.030109259930682492,0.040506118608934966
233,Does the color of the chart affect what size of graph people see,9.499216646820058e-308,0.8190793428612725,3.266359446627387e-308,3.4273012194399464e-308,1.395847638131191e-308,1.6799598465422314e-308
234,How exact can people be measuring a pillar against a different one.,0.31088453469140553,0.13950409784555945,0.06379249468057224,0.047211847897341834,0.031536618497686214,0.12861195478303009
235,I think that the hypothesis was that students in statistics class can better spatially organize information.,0.3433736083020115,0.17216044153319937,0.04209579611089009,0.32431591789485703,0.041802901666192195,0.04792074642296113
236,How would a given data set be compared or proportional to another,2.0293117864481845e-307,1.9120342222715747e-307,4.602824780153972e-308,1.0,2.8281678174037494e-308,3.466529179473406e-308
237,Does having a foundational understanding of statistical analysis affect a students ability to recognize and interpret a statistical graphic.,1.1657284225407262e-307,1.0,3.500829248080527e-308,5.653440627800781e-308,1.7347672108530557e-308,2.1286205363190646e-308
238,"A possible hypotheses that the experimenter was testing could have been testing was to prove that there is no difference on how people view the 3D statures that were made (null), or that there is a difference in how people view the 3D statures made (alternative).",1.863435137941713e-307,8.128304014967806e-308,1.8467012415343104e-308,2.4244594585949746e-308,1.0,2.4384768363099223e-308
239,People identify correct proportions using a physical model at a higher rate than they identify them using a digital model.,1.3987284308538491e-307,1.0,2.5696609732935324e-308,3.2872471979024143e-308,2.446387434232445e-308,2.359031305557962e-308
240,A hypothesis I think that the experimenter might have been testing is to identify the skills/patterns used by students in identifying the taller block and observing if there is a correlation between these scores and the student's scores in the class.,2.0084415465080723e-307,7.966676132046893e-308,3.3347278105966806e-308,3.108757077769932e-308,2.4783947825969964e-308,1.0
241,"The experimenter may have been determining whether students correctly read block-based visuals and if visual formats such as color, grouping, or layout influence their ability to reach proper conclusions. Another notion is that hands-on or visual forms enhance grasp of statistical topics.",1.0,1.147766088662993e-307,2.9004226272984e-308,3.9710555371769467e-308,5.746105246356729e-308,3.209609685343738e-308
242,"Students will be able to interpret 3D objects better than they will on a screen, showing that hands-on learning is more beneficial than learning from a computer.",1.7436800820798946e-307,1.0,3.22750756669454e-308,4.233825512797233e-308,3.0087881913825363e-308,2.6788947555183375e-308
243,"The experimenter might have been testing a hypothesis about a population parameter, such as whether the average response time differs between two groups. Alternatively, they could have been testing for a causal relationship between an independent variable (like a treatment or condition) and a dependent variable (like performance or perception).",1.0,7.430460645307177e-308,2.1662051427314846e-308,3.178165899249449e-308,5.249947621170434e-308,3.2621598750172926e-308
244,"They may have been testing how similar our answers were. A possible hypothesis would be that people's answers differed by ""x"" amount.",0.5964785526241602,0.12492345891460827,0.035457992162455626,0.055653153885929375,0.054191689821231175,0.04985180040062572
245,The experimenter may have been testing if there is a difference between how accurately people can estimate proportions and if there is difference between if the person is taking a statistics course or not.,0.46344301261487764,0.10285536261781088,0.031166160343218955,0.043826289777175585,0.05651290514772017,0.04337204272634199
246,"The experimenters likely had several hypotheses in mind. One possible hypothesis is that participants would make more accurate judgments using 2D bar charts than with 3D digital charts, reflecting prior research that shows 3D projections can distort perception. Another hypothesis might be that 3D printed charts would yield better perceptual accuracy than their digital 3D counterparts, due to the physical depth cues and tactile information. Additionally, they may have hypothesized that the positioning of bars—adjacent versus separated—would influence judgment accuracy across the different chart formats.",1.3572888752109404e-307,1.0,2.622203302885008e-308,2.79145852900654e-308,2.8958039237778154e-308,1.933940909288846e-308
247,That the results back in the original experiment would differ from the results from this current rerun of the experiment.,1.0,7.267601686843213e-308,2.107011167797748e-308,3.231139910172287e-308,5.099262722042053e-308,3.356289626098951e-308
248,"To see if the answers are different from the pictures, to have the actual shape that we were able to hold.",1.0,1.1673024995713843e-307,3.348249134573893e-308,3.731052905879357e-308,3.80410932050946e-308,5.820646838692079e-308
249,The hypotheses could have been whether students read the graphs the same or not.,0.26248381820867966,0.1752803670640892,0.044825406589047836,0.1171345376811472,0.03452377063784083,0.03568197145359119
250,"One possible hypothesis could be: ""Participants will perform better or respond more favorably when interacting with 3D models that follow a specific design pattern."" Another hypothesis might be that certain design features (e.g., color, size, or complexity) influence user experience or task success rates.",0.309303085892839,0.4356746677674559,0.04687364613773,0.054888998263565345,0.07869372493740824,0.040744526640109566
251,"Null: The LRA of accuracy in data with a 3-D chart is the same as a 2-D Chart.

Alt: The LRA of accuracy in data with a 3-D chart is not the same as a 2-D chart.",0.26709742640732104,0.40087199437768184,0.04417204205897993,0.05101113876215394,0.05594849874416982,0.03779086950082326
252,If more people think it easier to read 3D bar graphs than 2D bar graphs.,1.2641462361495812e-307,1.0,2.7168522249715544e-308,2.836838515099035e-308,2.1468925005803668e-308,1.838071904860466e-308
253,We might have been testing how we view the graphs we seen and how we answered differently towards others.,0.5784491603214227,0.13534469621401654,0.03748518731817106,0.060166355831848616,0.05472989961730463,0.05038134850624689
254,Hypotheses the experimenter might have been testing is if students are able to estimates values of the bar graphs better based off of pictures or based of physical/in person models of the graph. So the estimated values would be closer to the actual values in pictures vs in bar graph.,0.3943660058789137,0.18810169732561435,0.053685403033722295,0.070387271790776,0.0496160523333028,0.04163575968584072
255,i think the experimenter was testing accuracy and estimation. Maybe a hypothesis similar to the participant will be able to more accurately estimate the correct amount when the blocks have a guide next to it.,1.9704043100323927e-307,7.71825154952098e-308,3.14484369580639e-308,2.998486141721157e-308,2.46283433730993e-308,1.0
256,if perception of objects of a certain pattern appear in a certain way on a screen are identified correctly more often than physical objects .,1.3053337049652984e-307,1.0,2.410860506373144e-308,3.031649908771673e-308,2.2946830969395124e-308,2.2316201190478885e-308
257,The experiment might have been testing whether certain visual or contextual factors influence how people interpret data or make decisions based on charts,1.0,1.0811530445878524e-307,2.870845191795929e-308,3.9570063043177664e-308,4.728656153533789e-308,3.168635686711928e-308
258,Based on observations,1.0,9.61973056421307e-308,2.8566516652446903e-308,7.523696748018781e-308,3.202828038816999e-308,4.632346213756861e-308
259,The experimenter could have been testing the hypotheses that circle will be smaller more times then triangle.,0.5207753984740191,0.1624748841215962,0.05464462698372933,0.05187267675658909,0.05375392266012279,0.09149357580646122
260,"The hypothesis the experimenter may have been testing, were if participants were able to correctly identify which one was smaller. Additionally to see if peoples guesses on how much smaller were more accurate or less.",0.4278740011577984,0.15584425343552405,0.05756699532826059,0.05631532323276244,0.05654278415005835,0.08456455194311326
261,"How well do people follow instructions?

What are people's perceptions, when looking at charts?

Do people actually stop and look at all of the details, or do they just glance over?",1.0837496133980208e-307,1.0,3.315024497319297e-308,4.801260899132056e-308,1.6387462373076775e-308,1.980792603642296e-308
262,"The experimenter may be testing the difference in closest interpretations between stats students and non stats students. H0: p1=p2

Ha: p1>p2

p1 being stats students, p2 being non stats students.",0.4319710745198372,0.08598789496038518,0.025879217341230738,0.03436598949817526,0.06071155969495046,0.03662365431869338
263,They were probably testing which shape was easier to see between both.,1.0,1.1676246428080074e-307,3.2500264872258154e-308,3.5065888833408776e-308,3.8679027497722766e-308,5.32568536472239e-308
264,I believe the hypothesis could be that people understand the difference between values on a 2D graph than a 3D graph.,0.18188595919278797,0.6797189862416094,0.039299696678351204,0.04207140684055579,0.030223730593969336,0.026800220452726318
265,"A hypothesis would've been something like, ""More people will click the same answer for each question if the answer is repetitive.""",1.0,9.621616492487255e-308,2.661315629371652e-308,5.468963138042139e-308,4.931242248069216e-308,4.0491749785629374e-308
266,The hypothesis could of been seeing if people with some undergraduate courses could tell the difference between the 2d and 3d model from ages 19-25 better than all other demographics.,0.25781024450228474,0.14454984287563288,0.027802005155104552,0.03717280663127749,0.05402657157331762,0.03281126697559063
267,how do you compare sizes,1.0,1.0984115011623237e-307,3.17422720552446e-308,2.8212588893935943e-308,1.8818830231322576e-308,3.3584689556325726e-308
268,"Null hypothesis: The average depth perception of the population is equal to 0.

Alternative hypothesis: The average depth perception of the population is not equal to 0.",1.816223104201036e-307,7.95447161807034e-308,1.807389294569622e-308,2.4032264395774596e-308,1.0,2.408076213803539e-308
269,"H0: There is no correlation between proximity and accuracy of size prediction.

HA: There is a correlation between proximity and accuracy of size prediction.",0.05916549107831703,0.041067289216952234,0.011683134337849293,0.011527551033080757,0.016699226383576533,0.011204457400360733
270,The hypothesis could have been that the mind does see proportions differently when presented in different ways.,1.0,1.0563091278491827e-307,2.9170441938902673e-308,6.740418346990229e-308,4.4106397437799187e-308,4.760559287659343e-308
271,Can people better tell how small an object is compared to a larger one when it is in 2D vs 3D?,1.0,1.284391844466001e-307,3.084126300569732e-308,2.7125949929772924e-308,1.8865489047137844e-308,2.7906012503623386e-308
